bank_transaction_id,account_id,transaction_timestamp,transaction_date,transaction_type,debit,credit,amount,balance_after_transaction,payment_method,counterparty_name,counterparty_type,reference_number,narration,linked_sales_invoice_id,linked_purchase_invoice_id,reconciliation_status
BNK00009986,ACC-CURRENT-001,2025-10-03T11:38:54,2025-10-03,supplier_payment,6512.18,0.0,-6512.18,66578706.78,bank_transfer,Om Traders 003,supplier,REF000011830,Payment to supplier,,SINV-SUP003-006962|SINV-SUP003-007875,partially_matched
BNK00009987,ACC-CURRENT-001,2025-10-03T12:04:11,2025-10-03,supplier_payment,5063.94,0.0,-5063.94,66573642.84,bank_transfer,Silver Trading Co. 029,supplier,REF000016729,Payment to supplier,,SINV-SUP029-001523|SINV-SUP029-005680,partially_matched
BNK00009988,ACC-CURRENT-001,2025-10-03T12:05:03,2025-10-03,supplier_payment,17895.34,0.0,-17895.34,66555747.5,bank_transfer,Mumbai Digital World 010,supplier,REF000013443,Payment to supplier,,SINV-SUP010-002141|SINV-SUP010-002593|SINV-SUP010-003104|SINV-SUP010-003232,partially_matched
BNK00009989,ACC-CURRENT-001,2025-10-03T12:14:40,2025-10-03,customer_payment,0.0,5447.57,5447.57,66561195.07,UPI,Customer CUS000128,small_business,REF000002458,Payment received - UPI,INV-202510-005396,,matched
BNK00009990,ACC-CURRENT-001,2025-10-03T12:25:03,2025-10-03,customer_payment,0.0,166067.45,166067.45,66727262.52,bank_transfer,Customer CUS000610,small_business,REF000007576,Payment received - bank_transfer,INV-202510-002058|INV-202510-011035,,partially_matched
BNK00009991,ACC-CURRENT-001,2025-10-03T12:50:24,2025-10-03,customer_payment,0.0,4668.55,4668.55,66731931.07,credit,Customer CUS000685,small_business,REF000010295,Payment received - credit,INV-202508-009049,,matched
BNK00009992,ACC-CURRENT-001,2025-10-03T13:00:00,2025-10-03,logistics,8485.85,0.0,-8485.85,66723445.23,UPI,Local Courier/Transport,vendor,REF000017060,Freight / local delivery charges,,,matched
BNK00009993,ACC-CURRENT-001,2025-10-03T13:25:41,2025-10-03,customer_payment,0.0,43113.7,43113.7,66766558.93,UPI,Customer CUS000966,retail,REF000006138,Payment received - UPI,INV-202510-003849,,matched
BNK00009994,ACC-CURRENT-001,2025-10-03T13:41:50,2025-10-03,supplier_payment,1755.82,0.0,-1755.82,66764803.11,bank_transfer,Suraj Electronics 012,supplier,REF000013791,Payment to supplier,,SINV-SUP012-007183,matched
BNK00009995,ACC-CURRENT-001,2025-10-03T13:54:47,2025-10-03,customer_payment,0.0,7276.48,7276.48,66772079.59,credit,Customer CUS000421,small_business,REF000009465,Payment received - credit,INV-202508-006178,,matched
BNK00009996,ACC-CURRENT-001,2025-10-03T14:28:16,2025-10-03,customer_payment,0.0,14320.65,14320.65,66786400.24,bank_transfer,Customer CUS000268,small_business,REF000006833,Payment received - bank_transfer,INV-202510-011112,,matched
BNK00009997,ACC-CURRENT-001,2025-10-03T15:05:38,2025-10-03,customer_payment,0.0,31938.78,31938.78,66818339.02,bank_transfer,Customer CUS000673,small_business,REF000007703,Payment received - bank_transfer,INV-202510-004138,,matched
BNK00009998,ACC-CURRENT-001,2025-10-03T15:33:02,2025-10-03,supplier_payment,397335.08,0.0,-397335.08,66421003.94,bank_transfer,Suraj Distributors 016,supplier,REF000014619,Payment to supplier,,SINV-SUP016-000189|SINV-SUP016-000332|SINV-SUP016-001231,partially_matched
BNK00009999,ACC-CURRENT-001,2025-10-03T15:59:40,2025-10-03,customer_payment,0.0,3610.18,3610.18,66424614.12,credit,Customer CUS000276,small_business,REF000009056,Payment received - credit,INV-202508-011264,,matched
BNK00010000,ACC-CURRENT-001,2025-10-03T16:17:32,2025-10-03,supplier_payment,33269.87,0.0,-33269.87,66391344.25,bank_transfer,Shree Communications 005,supplier,REF000012271,Payment to supplier,,SINV-SUP005-006761,matched
BNK00010001,ACC-CURRENT-001,2025-10-03T16:40:37,2025-10-03,customer_payment,0.0,2860.52,2860.52,66394204.77,UPI,Customer CUS000762,small_business,REF000005256,Payment received - UPI,INV-202510-012327,,matched
BNK00010002,ACC-CURRENT-001,2025-10-03T17:22:04,2025-10-03,supplier_payment,2432.75,0.0,-2432.75,66391772.02,bank_transfer,Sagar Mobile Point 009,supplier,REF000013019,Payment to supplier,,SINV-SUP009-008879,matched
BNK00010003,ACC-CURRENT-001,2025-10-03T18:07:54,2025-10-03,customer_payment,0.0,8667.82,8667.82,66400439.84,bank_transfer,Customer CUS000760,small_business,REF000007801,Payment received - bank_transfer,INV-202510-007065,,matched
BNK00010004,ACC-CURRENT-001,2025-10-03T18:26:10,2025-10-03,cash_deposit,0.0,21962.64,21962.64,66422402.48,cash,Self (till deposit),internal,REF000000442,Daily cash till deposit,,,unmatched
BNK00010005,ACC-CURRENT-001,2025-10-03T18:45:21,2025-10-03,customer_payment,0.0,1340.79,1340.79,66423743.27,credit,Customer CUS000463,small_business,REF000009604,Payment received - credit,INV-202508-003377,,matched
BNK00010006,ACC-CURRENT-001,2025-10-03T19:34:33,2025-10-03,cash_deposit,0.0,3854.87,3854.87,66427598.14,cash,Self (till deposit),internal,REF000000440,Daily cash till deposit,,,unmatched
BNK00010007,ACC-CURRENT-001,2025-10-03T19:38:33,2025-10-03,cash_deposit,0.0,198642.32,198642.32,66626240.46,cash,Self (till deposit),internal,REF000000441,Daily cash till deposit,,,unmatched
BNK00010008,ACC-CURRENT-001,2025-10-03T19:55:27,2025-10-03,customer_payment,0.0,13161.07,13161.07,66639401.53,UPI,Customer CUS000300,retail,REF000003215,Payment received - UPI,INV-202510-009895,,matched
BNK00010009,ACC-CURRENT-001,2025-10-04T09:57:35,2025-10-04,card_settlement,0.0,3872.02,3872.02,66643273.55,credit_card,Payment Gateway Settlement,payment_processor,REF000001476,Card settlement batch (1 txns),,,matched
BNK00010010,ACC-CURRENT-001,2025-10-04T09:57:35,2025-10-04,bank_charges,57.9,0.0,-57.9,66643215.65,bank_fee,Bank,bank,REF000001477,Card MDR charges,,,matched
BNK00010011,ACC-CURRENT-001,2025-10-04T10:23:15,2025-10-04,customer_payment,0.0,74880.03,74880.03,66718095.68,UPI,Customer CUS000579,retail,REF000004450,Payment received - UPI,INV-202510-011592,,matched
BNK00010012,ACC-CURRENT-001,2025-10-04T10:30:31,2025-10-04,card_settlement,0.0,173770.72,173770.72,66891866.4,credit_card,Payment Gateway Settlement,payment_processor,REF000001478,Card settlement batch (1 txns),,,matched
BNK00010013,ACC-CURRENT-001,2025-10-04T10:30:31,2025-10-04,bank_charges,2843.22,0.0,-2843.22,66889023.18,bank_fee,Bank,bank,REF000001479,Card MDR charges,,,matched
BNK00010014,ACC-CURRENT-001,2025-10-04T10:33:13,2025-10-04,customer_payment,0.0,3689.83,3689.83,66892713.01,UPI,Customer CUS000656,retail,REF000004812,Payment received - UPI,INV-202510-003746,,matched
BNK00010015,ACC-CURRENT-001,2025-10-04T11:22:58,2025-10-04,supplier_payment,2766.97,0.0,-2766.97,66889946.04,bank_transfer,Suraj Electronics 012,supplier,REF000013792,Payment to supplier,,SINV-SUP012-007186,matched
BNK00010016,ACC-CURRENT-001,2025-10-04T11:50:06,2025-10-04,customer_payment,0.0,6269.47,6269.47,66896215.51,UPI,Customer CUS000702,retail,REF000005057,Payment received - UPI,INV-202510-010434,,matched
BNK00010017,ACC-CURRENT-001,2025-10-04T12:06:07,2025-10-04,supplier_payment,5204.86,0.0,-5204.86,66891010.65,bank_transfer,Skyline Communications 001,supplier,REF000011262,Payment to supplier,,SINV-SUP001-005901,matched
BNK00010018,ACC-CURRENT-001,2025-10-04T12:34:58,2025-10-04,customer_payment,0.0,47644.37,47644.37,66938655.02,credit,Customer CUS000144,small_business,REF000008715,Payment received - credit,INV-202508-006745,,matched
BNK00010019,ACC-CURRENT-001,2025-10-04T12:43:32,2025-10-04,supplier_payment,1722.89,0.0,-1722.89,66936932.13,bank_transfer,Mumbai Digital World 010,supplier,REF000013444,Payment to supplier,,SINV-SUP010-002937,matched
BNK00010020,ACC-CURRENT-001,2025-10-04T13:04:29,2025-10-04,supplier_payment,9585.66,0.0,-9585.66,66927346.47,bank_transfer,Om Traders 003,supplier,REF000011831,Payment to supplier,,SINV-SUP003-008200,matched
BNK00010021,ACC-CURRENT-001,2025-10-04T13:15:22,2025-10-04,customer_payment,0.0,8872.76,8872.76,66936219.23,credit,Customer CUS000125,small_business,REF000008596,Payment received - credit,INV-202509-012758,,matched
BNK00010022,ACC-CURRENT-001,2025-10-04T13:20:00,2025-10-04,supplier_payment,170656.46,0.0,-170656.46,66765562.77,bank_transfer,Suraj Distributors 016,supplier,REF000014620,Payment to supplier,,SINV-SUP016-000331|SINV-SUP016-001338,partially_matched
BNK00010023,ACC-CURRENT-001,2025-10-04T13:25:00,2025-10-04,customer_payment,0.0,48104.96,48104.96,66813667.73,UPI,Customer CUS000952,retail,REF000006097,Payment received - UPI,INV-202510-004055,,matched
BNK00010024,ACC-CURRENT-001,2025-10-04T13:30:07,2025-10-04,customer_payment,0.0,67770.86,67770.86,66881438.59,UPI,Customer CUS000888,retail,REF000005778,Payment received - UPI,INV-202510-007105,,matched
BNK00010025,ACC-CURRENT-001,2025-10-04T14:15:24,2025-10-04,customer_payment,0.0,85684.39,85684.39,66967122.98,credit,Customer CUS000484,corporate,REF000009698,Payment received - credit,INV-202508-008345,,matched
BNK00010026,ACC-CURRENT-001,2025-10-04T14:29:30,2025-10-04,customer_payment,0.0,342856.25,342856.25,67309979.23,UPI,Customer CUS000813,small_business,REF000005473,Payment received - UPI,INV-202510-000061,,matched
BNK00010027,ACC-CURRENT-001,2025-10-04T15:06:42,2025-10-04,supplier_payment,3389.34,0.0,-3389.34,67306589.89,bank_transfer,Om Technologies 027,supplier,REF000016068,Payment to supplier,,SINV-SUP027-001665,matched
BNK00010028,ACC-CURRENT-001,2025-10-04T15:50:32,2025-10-04,supplier_payment,1693.26,0.0,-1693.26,67304896.63,bank_transfer,Silver Digital World 006,supplier,REF000012432,Payment to supplier,,SINV-SUP006-006117,matched
BNK00010029,ACC-CURRENT-001,2025-10-04T16:23:57,2025-10-04,supplier_payment,971.04,0.0,-971.04,67303925.59,bank_transfer,Silver Trading Co. 029,supplier,REF000016730,Payment to supplier,,SINV-SUP029-003928,matched
BNK00010030,ACC-CURRENT-001,2025-10-04T16:28:29,2025-10-04,supplier_payment,2205.25,0.0,-2205.25,67301720.34,bank_transfer,Sagar Mobile Point 009,supplier,REF000013020,Payment to supplier,,SINV-SUP009-008764|SINV-SUP009-009096,partially_matched
BNK00010031,ACC-CURRENT-001,2025-10-04T16:53:06,2025-10-04,customer_payment,0.0,2317.53,2317.53,67304037.87,UPI,Customer CUS000109,retail,REF000002378,Payment received - UPI,INV-202510-010813,,matched
BNK00010032,ACC-CURRENT-001,2025-10-04T17:58:39,2025-10-04,supplier_payment,257960.31,0.0,-257960.31,67046077.56,bank_transfer,Shree Technologies 002,supplier,REF000011460,Payment to supplier,,SINV-SUP002-001008|SINV-SUP002-006824,partially_matched
BNK00010033,ACC-CURRENT-001,2025-10-04T18:35:29,2025-10-04,customer_payment,0.0,11872.49,11872.49,67057950.05,UPI,Customer CUS000732,retail,REF000005130,Payment received - UPI,INV-202510-010602,,matched
BNK00010034,ACC-CURRENT-001,2025-10-04T19:37:47,2025-10-04,customer_payment,0.0,9333.92,9333.92,67067283.97,credit,Customer CUS000474,small_business,REF000009642,Payment received - credit,INV-202509-009464,,matched
BNK00010035,ACC-CURRENT-001,2025-10-04T19:59:07,2025-10-04,customer_payment,0.0,15279.56,15279.56,67082563.53,UPI,Customer CUS000278,small_business,REF000003114,Payment received - UPI,INV-202510-006464,,matched
BNK00010036,ACC-CURRENT-001,2025-10-05T10:33:43,2025-10-05,customer_payment,0.0,26662.16,26662.16,67109225.69,bank_transfer,Customer CUS000408,small_business,REF000007091,Payment received - bank_transfer,INV-202510-003055,,matched
BNK00010037,ACC-CURRENT-001,2025-10-05T11:00:00,2025-10-05,rent,186650.68,0.0,-186650.68,66922575.0,bank_transfer,Andheri Property Holdings,landlord,REF000017055,Monthly shop + warehouse rent,,,matched
BNK00010038,ACC-CURRENT-001,2025-10-05T11:15:23,2025-10-05,customer_payment,0.0,5870.94,5870.94,66928445.94,UPI,Customer CUS000353,small_business,REF000003478,Payment received - UPI,INV-202510-003062,,matched
BNK00010039,ACC-CURRENT-001,2025-10-05T11:43:55,2025-10-05,customer_payment,0.0,1165.27,1165.27,66929611.21,UPI,Customer CUS000505,retail,REF000004112,Payment received - UPI,INV-202510-002736,,matched
BNK00010040,ACC-CURRENT-001,2025-10-05T11:44:06,2025-10-05,customer_payment,0.0,173564.61,173564.61,67103175.82,credit,Customer CUS000760,small_business,REF000010390,Payment received - credit,INV-202509-006447,,matched
BNK00010041,ACC-CURRENT-001,2025-10-05T11:56:37,2025-10-05,customer_payment,0.0,49685.36,49685.36,67152861.18,credit,Customer CUS000520,small_business,REF000009815,Payment received - credit,INV-202507-002450,,matched
BNK00010042,ACC-CURRENT-001,2025-10-05T11:57:55,2025-10-05,supplier_payment,3033.07,0.0,-3033.07,67149828.11,bank_transfer,Skyline Communications 001,supplier,REF000011263,Payment to supplier,,SINV-SUP001-006014,matched
BNK00010043,ACC-CURRENT-001,2025-10-05T13:06:31,2025-10-05,supplier_payment,2249.96,0.0,-2249.96,67147578.15,bank_transfer,Andheri Enterprises 008,supplier,REF000012666,Payment to supplier,,SINV-SUP008-005511,matched
BNK00010044,ACC-CURRENT-001,2025-10-05T13:15:00,2025-10-05,customer_payment,0.0,1437.75,1437.75,67149015.9,UPI,Customer CUS000916,retail,REF000005931,Payment received - UPI,INV-202510-011186,,matched
BNK00010045,ACC-CURRENT-001,2025-10-05T13:17:08,2025-10-05,supplier_payment,19404.22,0.0,-19404.22,67129611.68,bank_transfer,Suraj Communications 025,supplier,REF000015736,Payment to supplier,,SINV-SUP025-003613,matched
BNK00010046,ACC-CURRENT-001,2025-10-05T14:23:00,2025-10-05,supplier_payment,5075.95,0.0,-5075.95,67124535.73,bank_transfer,Sagar Mobile Point 009,supplier,REF000013021,Payment to supplier,,SINV-SUP009-008624,matched
BNK00010047,ACC-CURRENT-001,2025-10-05T14:45:07,2025-10-05,customer_payment,0.0,1105.91,1105.91,67125641.64,UPI,Customer CUS000820,retail,REF000005529,Payment received - UPI,INV-202510-012286,,matched
BNK00010048,ACC-CURRENT-001,2025-10-05T15:01:56,2025-10-05,customer_payment,0.0,40141.66,40141.66,67165783.3,UPI,Customer CUS000836,retail,REF000005581,Payment received - UPI,INV-202510-005913,,matched
BNK00010049,ACC-CURRENT-001,2025-10-05T15:11:41,2025-10-05,customer_payment,0.0,10597.6,10597.6,67176380.9,bank_transfer,Customer CUS000791,small_business,REF000007849,Payment received - bank_transfer,INV-202510-000441,,matched
BNK00010050,ACC-CURRENT-001,2025-10-05T15:24:53,2025-10-05,supplier_payment,18634.96,0.0,-18634.96,67157745.94,bank_transfer,Om Traders 003,supplier,REF000011832,Payment to supplier,,SINV-SUP003-002668|SINV-SUP003-006963|SINV-SUP003-007874|SINV-SUP003-008197,partially_matched
BNK00010051,ACC-CURRENT-001,2025-10-05T15:28:15,2025-10-05,supplier_payment,165441.76,0.0,-165441.76,66992304.18,bank_transfer,Suraj Distributors 016,supplier,REF000014621,Payment to supplier,,SINV-SUP016-001003,matched
BNK00010052,ACC-CURRENT-001,2025-10-05T15:54:13,2025-10-05,customer_payment,0.0,354.93,354.93,66992659.11,bank_transfer,Customer CUS000527,small_business,REF000007446,Payment received - bank_transfer,INV-202510-002931,,matched
BNK00010053,ACC-CURRENT-001,2025-10-05T16:50:32,2025-10-05,supplier_payment,90874.81,0.0,-90874.81,66901784.3,bank_transfer,Shree Digital World 018,supplier,REF000015021,Payment to supplier,,SINV-SUP018-007937|SINV-SUP018-008018,partially_matched
BNK00010054,ACC-CURRENT-001,2025-10-05T16:59:16,2025-10-05,customer_payment,0.0,48238.99,48238.99,66950023.29,UPI,Customer CUS000443,retail,REF000003883,Payment received - UPI,INV-202510-004684,,matched
BNK00010055,ACC-CURRENT-001,2025-10-05T17:14:31,2025-10-05,supplier_payment,768.71,0.0,-768.71,66949254.58,bank_transfer,Silver Digital World 006,supplier,REF000012433,Payment to supplier,,SINV-SUP006-006485,matched
BNK00010056,ACC-CURRENT-001,2025-10-05T18:21:48,2025-10-05,customer_payment,0.0,73813.98,73813.98,67023068.56,credit,Customer CUS000293,small_business,REF000009168,Payment received - credit,INV-202509-003804,,matched
BNK00010057,ACC-CURRENT-001,2025-10-05T19:18:36,2025-10-05,customer_payment,0.0,4921.33,4921.33,67027989.89,UPI,Customer CUS000585,retail,REF000004482,Payment received - UPI,INV-202510-000251,,matched
BNK00010058,ACC-CURRENT-001,2025-10-05T19:49:34,2025-10-05,customer_payment,0.0,134939.69,134939.69,67162929.58,credit,Customer CUS000942,small_business,REF000010920,Payment received - credit,INV-202508-007900,,matched
BNK00010059,ACC-CURRENT-001,2025-10-05T19:58:07,2025-10-05,cash_deposit,0.0,52635.42,52635.42,67215565.0,cash,Self (till deposit),internal,REF000000443,Daily cash till deposit,,,unmatched
BNK00010060,ACC-CURRENT-001,2025-10-06T10:28:36,2025-10-06,card_settlement,0.0,92312.84,92312.84,67307877.84,credit_card,Payment Gateway Settlement,payment_processor,REF000001480,Card settlement batch (6 txns),,,partially_matched
BNK00010061,ACC-CURRENT-001,2025-10-06T10:28:36,2025-10-06,bank_charges,1468.87,0.0,-1468.87,67306408.97,bank_fee,Bank,bank,REF000001481,Card MDR charges,,,matched
BNK00010062,ACC-CURRENT-001,2025-10-06T11:04:41,2025-10-06,customer_payment,0.0,67321.23,67321.23,67373730.2,credit,Customer CUS000942,small_business,REF000010921,Payment received - credit,INV-202509-011734,,matched
BNK00010063,ACC-CURRENT-001,2025-10-06T11:07:31,2025-10-06,supplier_payment,16360.12,0.0,-16360.12,67357370.08,bank_transfer,Suraj Communications 025,supplier,REF000015737,Payment to supplier,,SINV-SUP025-001902,matched
BNK00010064,ACC-CURRENT-001,2025-10-06T11:16:30,2025-10-06,supplier_payment,95338.1,0.0,-95338.1,67262031.98,bank_transfer,Shree Impex 019,supplier,REF000015149,Payment to supplier,,SINV-SUP019-005747,matched
BNK00010065,ACC-CURRENT-001,2025-10-06T11:17:50,2025-10-06,supplier_payment,1782.64,0.0,-1782.64,67260249.34,bank_transfer,Silver Trading Co. 029,supplier,REF000016731,Payment to supplier,,SINV-SUP029-004264,matched
BNK00010066,ACC-CURRENT-001,2025-10-06T11:26:29,2025-10-06,supplier_payment,1734.06,0.0,-1734.06,67258515.28,bank_transfer,Suraj Electronics 012,supplier,REF000013793,Payment to supplier,,SINV-SUP012-007181,matched
BNK00010067,ACC-CURRENT-001,2025-10-06T11:28:46,2025-10-06,supplier_payment,6507.05,0.0,-6507.05,67252008.23,bank_transfer,Om Technologies 027,supplier,REF000016069,Payment to supplier,,SINV-SUP027-002063,matched
BNK00010068,ACC-CURRENT-001,2025-10-06T11:44:45,2025-10-06,customer_payment,0.0,7573.97,7573.97,67259582.2,UPI,Customer CUS000910,retail,REF000005899,Payment received - UPI,INV-202510-013778,,matched
BNK00010069,ACC-CURRENT-001,2025-10-06T11:58:56,2025-10-06,supplier_payment,1458.46,0.0,-1458.46,67258123.74,bank_transfer,Andheri Enterprises 008,supplier,REF000012667,Payment to supplier,,SINV-SUP008-005512,matched
BNK00010070,ACC-CURRENT-001,2025-10-06T11:59:59,2025-10-06,customer_payment,0.0,2000.49,2000.49,67260124.23,UPI,Customer CUS000259,retail,REF000003003,Payment received - UPI,INV-202510-012474,,matched
BNK00010071,ACC-CURRENT-001,2025-10-06T12:22:03,2025-10-06,supplier_payment,11431.25,0.0,-11431.25,67248692.98,bank_transfer,Skyline Communications 001,supplier,REF000011264,Payment to supplier,,SINV-SUP001-000678,matched
BNK00010072,ACC-CURRENT-001,2025-10-06T12:28:01,2025-10-06,supplier_payment,10431.64,0.0,-10431.64,67238261.34,bank_transfer,Om Traders 003,supplier,REF000011833,Payment to supplier,,SINV-SUP003-008198,matched
BNK00010073,ACC-CURRENT-001,2025-10-06T13:37:06,2025-10-06,supplier_payment,161371.54,0.0,-161371.54,67076889.8,bank_transfer,Suraj Distributors 016,supplier,REF000014622,Payment to supplier,,SINV-SUP016-001001,matched
BNK00010074,ACC-CURRENT-001,2025-10-06T14:58:50,2025-10-06,customer_payment,0.0,212354.74,212354.74,67289244.54,UPI,Customer CUS000028,small_business,REF000002038,Payment received - UPI,INV-202510-008314,,matched
BNK00010075,ACC-CURRENT-001,2025-10-06T16:11:34,2025-10-06,customer_payment,0.0,21694.11,21694.11,67310938.65,bank_transfer,Customer CUS000930,small_business,REF000008130,Payment received - bank_transfer,INV-202510-005109,,matched
BNK00010076,ACC-CURRENT-001,2025-10-06T16:21:41,2025-10-06,customer_payment,0.0,41449.13,41449.13,67352387.78,credit,Customer CUS000196,small_business,REF000008804,Payment received - credit,INV-202508-003017,,matched
BNK00010077,ACC-CURRENT-001,2025-10-06T16:21:53,2025-10-06,customer_payment,0.0,65854.57,65854.57,67418242.35,credit,Customer CUS000576,small_business,REF000009965,Payment received - credit,INV-202507-001196,,matched
BNK00010078,ACC-CURRENT-001,2025-10-06T16:43:37,2025-10-06,supplier_payment,660.38,0.0,-660.38,67417581.97,bank_transfer,Mumbai Digital World 010,supplier,REF000013445,Payment to supplier,,SINV-SUP010-003231,matched
BNK00010079,ACC-CURRENT-001,2025-10-06T17:02:44,2025-10-06,supplier_payment,5315.05,0.0,-5315.05,67412266.92,bank_transfer,Horizon Trading Co. 013,supplier,REF000013933,Payment to supplier,,SINV-SUP013-008944,matched
BNK00010080,ACC-CURRENT-001,2025-10-06T17:24:10,2025-10-06,supplier_payment,7800.98,0.0,-7800.98,67404465.94,bank_transfer,Om Digital World 022,supplier,REF000015445,Payment to supplier,,SINV-SUP022-006487,matched
BNK00010081,ACC-CURRENT-001,2025-10-06T17:56:25,2025-10-06,customer_payment,0.0,4239.5,4239.5,67408705.44,UPI,Customer CUS000035,retail,REF000002063,Payment received - UPI,INV-202510-013298,,matched
BNK00010082,ACC-CURRENT-001,2025-10-06T18:44:19,2025-10-06,customer_payment,0.0,95052.64,95052.64,67503758.08,bank_transfer,Customer CUS000954,small_business,REF000008177,Payment received - bank_transfer,INV-202510-011461,,matched
BNK00010083,ACC-CURRENT-001,2025-10-06T18:54:48,2025-10-06,customer_payment,0.0,927.82,927.82,67504685.9,UPI,Customer CUS000871,retail,REF000005703,Payment received - UPI,INV-202510-000534,,matched
BNK00010084,ACC-CURRENT-001,2025-10-07T09:26:07,2025-10-07,card_settlement,0.0,38414.05,38414.05,67543099.95,credit_card,Payment Gateway Settlement,payment_processor,REF000001482,Card settlement batch (3 txns),,,partially_matched
BNK00010085,ACC-CURRENT-001,2025-10-07T09:26:07,2025-10-07,bank_charges,504.56,0.0,-504.56,67542595.39,bank_fee,Bank,bank,REF000001483,Card MDR charges,,,matched
BNK00010086,ACC-CURRENT-001,2025-10-07T10:27:20,2025-10-07,customer_payment,0.0,19844.7,19844.7,67562440.09,UPI,Customer CUS000497,retail,REF000004095,Payment received - UPI,INV-202510-002478,,matched
BNK00010087,ACC-CURRENT-001,2025-10-07T10:44:10,2025-10-07,customer_payment,0.0,13265.79,13265.79,67575705.88,UPI,Customer CUS000696,retail,REF000005017,Payment received - UPI,INV-202510-009531,,matched
BNK00010088,ACC-CURRENT-001,2025-10-07T11:01:02,2025-10-07,supplier_payment,441345.26,0.0,-441345.26,67134360.62,bank_transfer,Andheri Gadget Hub 021,supplier,REF000015332,Payment to supplier,,SINV-SUP021-000722,matched
BNK00010089,ACC-CURRENT-001,2025-10-07T11:14:12,2025-10-07,supplier_payment,27354.31,0.0,-27354.31,67107006.31,bank_transfer,Mumbai Digital World 010,supplier,REF000013446,Payment to supplier,,SINV-SUP010-002346|SINV-SUP010-003105,partially_matched
BNK00010090,ACC-CURRENT-001,2025-10-07T11:34:21,2025-10-07,supplier_payment,774.75,0.0,-774.75,67106231.56,bank_transfer,Metro Infotech 014,supplier,REF000014242,Payment to supplier,,SINV-SUP014-004012,matched
BNK00010091,ACC-CURRENT-001,2025-10-07T11:34:21,2025-10-07,supplier_payment,2719.72,0.0,-2719.72,67103511.84,bank_transfer,Suraj Electronics 012,supplier,REF000013794,Payment to supplier,,SINV-SUP012-007185,matched
BNK00010092,ACC-CURRENT-001,2025-10-07T11:46:56,2025-10-07,customer_payment,0.0,2744.84,2744.84,67106256.68,UPI,Customer CUS000489,retail,REF000004072,Payment received - UPI,INV-202510-013327,,matched
BNK00010093,ACC-CURRENT-001,2025-10-07T11:55:30,2025-10-07,customer_payment,0.0,13088.8,13088.8,67119345.48,UPI,Customer CUS000276,small_business,REF000003098,Payment received - UPI,INV-202510-008715,,matched
BNK00010094,ACC-CURRENT-001,2025-10-07T12:56:07,2025-10-07,supplier_payment,18670.08,0.0,-18670.08,67100675.4,bank_transfer,Suraj Communications 025,supplier,REF000015738,Payment to supplier,,SINV-SUP025-003614,matched
BNK00010095,ACC-CURRENT-001,2025-10-07T13:23:27,2025-10-07,customer_payment,0.0,37702.28,37702.28,67138377.68,credit,Customer CUS000087,small_business,REF000008492,Payment received - credit,INV-202508-007897,,matched
BNK00010096,ACC-CURRENT-001,2025-10-07T13:31:56,2025-10-07,supplier_payment,59712.36,0.0,-59712.36,67078665.32,bank_transfer,Shree Communications 005,supplier,REF000012272,Payment to supplier,,SINV-SUP005-003645,matched
BNK00010097,ACC-CURRENT-001,2025-10-07T14:15:22,2025-10-07,supplier_payment,8704.26,0.0,-8704.26,67069961.06,bank_transfer,Om Digital World 022,supplier,REF000015446,Payment to supplier,,SINV-SUP022-006173,matched
BNK00010098,ACC-CURRENT-001,2025-10-07T14:26:29,2025-10-07,customer_payment,0.0,8258.8,8258.8,67078219.86,bank_transfer,Customer CUS000455,corporate,REF000007221,Payment received - bank_transfer,INV-202510-001763,,matched
BNK00010099,ACC-CURRENT-001,2025-10-07T14:31:26,2025-10-07,customer_payment,0.0,10023.83,10023.83,67088243.69,credit,Customer CUS000997,small_business,REF000011039,Payment received - credit,INV-202508-003888,,matched
BNK00010100,ACC-CURRENT-001,2025-10-07T14:48:29,2025-10-07,customer_payment,0.0,167438.38,167438.38,67255682.07,credit,Customer CUS000102,corporate,REF000008564,Payment received - credit,INV-202507-001409,,matched
BNK00010101,ACC-CURRENT-001,2025-10-07T15:35:47,2025-10-07,supplier_payment,2557.22,0.0,-2557.22,67253124.85,bank_transfer,Sagar Mobile Point 009,supplier,REF000013022,Payment to supplier,,SINV-SUP009-008584|SINV-SUP009-008767,partially_matched
BNK00010102,ACC-CURRENT-001,2025-10-07T17:31:27,2025-10-07,customer_payment,0.0,27952.49,27952.49,67281077.34,credit,Customer CUS000477,small_business,REF000009672,Payment received - credit,INV-202507-002655,,matched
BNK00010103,ACC-CURRENT-001,2025-10-07T17:35:02,2025-10-07,customer_payment,0.0,658.62,658.62,67281735.96,UPI,Customer CUS000735,retail,REF000005135,Payment received - UPI,INV-202510-004917,,matched
BNK00010104,ACC-CURRENT-001,2025-10-07T17:45:54,2025-10-07,supplier_payment,2114.05,0.0,-2114.05,67279621.91,bank_transfer,Andheri Enterprises 008,supplier,REF000012668,Payment to supplier,,SINV-SUP008-005508,matched
BNK00010105,ACC-CURRENT-001,2025-10-07T19:07:31,2025-10-07,customer_payment,0.0,348389.87,348389.87,67628011.78,bank_transfer,Customer CUS000196,small_business,REF000006682,Payment received - bank_transfer,INV-202510-010227,,matched
BNK00010106,ACC-CURRENT-001,2025-10-07T19:24:58,2025-10-07,customer_payment,0.0,8471.66,8471.66,67636483.44,UPI,Customer CUS000311,retail,REF000003252,Payment received - UPI,INV-202510-001049,,matched
