transaction_id,invoice_number,business_id,transaction_timestamp,transaction_date,transaction_time,financial_year,month,quarter,week,day_of_week,customer_id,customer_type,customer_location,product_id,sku,product_name,category,brand,quantity,unit,mrp,selling_price_per_unit,gross_item_value,discount_type,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,total_tax,subtotal,total_discount,taxable_amount,invoice_total_tax,invoice_total,payment_method,payment_status,amount_paid,amount_outstanding,payment_date,expected_payment_date,actual_payment_date,days_to_payment,overdue_days,unit_purchase_cost_ref,is_returned,return_date
TXN00017983,INV-202504-008585,BIZ0001,2025-04-30T13:28:24,2025-04-30,13:28:24,FY2025-26,4,2,18,Wednesday,CUS000699,small_business,Chembur,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,12973.71,12973.71,negotiated,13.03,1690.47,11283.24,18.0,1015.49,1015.49,0.0,2030.98,67654.91,6188.07,61466.84,11010.18,72477.02,credit,paid,13314.22,0.0,2025-05-26,2025-05-15,2025-05-26,26.0,11,10970.6868385615,False,
TXN00017984,INV-202504-008585,BIZ0001,2025-04-30T13:28:24,2025-04-30,13:28:24,FY2025-26,4,2,18,Wednesday,CUS000699,small_business,Chembur,PRD00083,SKU-KEY-00083,Zenith Mechanical Keyboards ZE993,keyboards,Zenith,7,pcs,2630.0,2001.88,14013.19,none,0.0,0.0,14013.19,18.0,1261.19,1261.19,0.0,2522.38,67654.91,6188.07,61466.84,11010.18,72477.02,credit,paid,16535.57,0.0,2025-05-26,2025-05-15,2025-05-26,26.0,11,1668.101513378288,False,
TXN00017985,INV-202504-008585,BIZ0001,2025-04-30T13:28:24,2025-04-30,13:28:24,FY2025-26,4,2,18,Wednesday,CUS000699,small_business,Chembur,PRD00064,SKU-SPE-00064,Uplink Home Speakers UP302,speakers,Uplink,3,pcs,2700.0,2100.69,6302.07,clearance,23.67,1491.7,4810.37,18.0,432.93,432.93,0.0,865.86,67654.91,6188.07,61466.84,11010.18,72477.02,credit,paid,5676.23,0.0,2025-05-26,2025-05-15,2025-05-26,26.0,11,1719.6862337969928,False,
TXN00017986,INV-202512-008586,BIZ0001,2025-12-22T12:38:39,2025-12-22,12:38:39,FY2025-26,12,4,52,Monday,CUS000656,retail,Malad,PRD00017,SKU-LAP-00017,Ridgeline Ultrabook Laptops RI307,laptops,Ridgeline,1,pcs,23290.0,23569.67,23569.67,none,0.0,0.0,23569.67,18.0,2121.27,2121.27,0.0,4242.54,23569.67,0.0,23569.67,4242.54,27812.21,UPI,paid,27812.21,0.0,2025-12-22,2025-12-22,2025-12-22,0.0,0,20915.57340881846,False,
TXN00017987,INV-202409-008587,BIZ0001,2024-09-29T19:22:48,2024-09-29,19:22:48,FY2024-25,9,3,39,Sunday,CUS000656,retail,Malad,PRD00052,SKU-EAR-00052,Zenith Tws Earbuds ZE707,earbuds,Zenith,2,pcs,1930.0,1599.13,3198.25,promotional,10.24,327.5,2870.75,18.0,258.37,258.37,0.0,516.74,3998.31,327.5,3670.81,612.74,4283.55,UPI,paid,3387.49,0.0,2024-09-29,2024-09-29,2024-09-29,0.0,0,1216.7850245411635,False,
TXN00017988,INV-202409-008587,BIZ0001,2024-09-29T19:22:48,2024-09-29,19:22:48,FY2024-25,9,3,39,Sunday,CUS000656,retail,Malad,PRD00126,SKU-CAB-00126,Aurex Aux Cables AU411,cables,Aurex,3,pcs,340.0,266.69,800.06,none,0.0,0.0,800.06,12.0,48.0,48.0,0.0,96.0,3998.31,327.5,3670.81,612.74,4283.55,UPI,paid,896.06,0.0,2024-09-29,2024-09-29,2024-09-29,0.0,0,177.6899375659122,False,
TXN00017989,INV-202602-008588,BIZ0001,2026-02-25T14:10:17,2026-02-25,14:10:17,FY2025-26,2,1,9,Wednesday,CUS000666,retail,Bandra West,PRD00017,SKU-LAP-00017,Ridgeline Ultrabook Laptops RI307,laptops,Ridgeline,1,pcs,23290.0,23422.29,23422.29,promotional,5.42,1269.49,22152.8,18.0,1993.75,1993.75,0.0,3987.5,23422.29,1269.49,22152.8,3987.5,26140.3,cash,paid,26140.3,0.0,2026-02-25,2026-02-25,2026-02-25,0.0,0,21542.139977720235,False,
TXN00017990,INV-202510-008589,BIZ0001,2025-10-10T11:54:02,2025-10-10,11:54:02,FY2025-26,10,4,41,Friday,CUS000292,retail,Ghatkopar,PRD00174,SKU-ACC-00174,Flux Cases Accessories FL676,accessories,Flux,1,pcs,460.0,410.72,410.72,promotional,9.08,37.29,373.43,12.0,22.41,22.41,0.0,44.82,410.72,37.29,373.43,44.82,418.25,cash,paid,418.25,0.0,2025-10-10,2025-10-10,2025-10-10,0.0,0,273.48328417467195,False,
TXN00017991,INV-202409-008590,BIZ0001,2024-09-23T12:35:12,2024-09-23,12:35:12,FY2024-25,9,3,39,Monday,CUS000558,retail,Mulund,PRD00021,SKU-TAB-00021,Circuitry Education Tablets CI347,tablets,Circuitry,1,pcs,9070.0,6808.04,6808.04,small,1.63,110.97,6697.07,18.0,602.74,602.74,0.0,1205.48,34914.64,173.95,34740.69,6253.34,40994.03,UPI,paid,7902.55,0.0,2024-09-23,2024-09-23,2024-09-23,0.0,0,6354.789380754121,False,
TXN00017992,INV-202409-008590,BIZ0001,2024-09-23T12:35:12,2024-09-23,12:35:12,FY2024-25,9,3,39,Monday,CUS000558,retail,Mulund,PRD00059,SKU-EAR-00059,Novak Tws Earbuds NO121,earbuds,Novak,1,pcs,3200.0,2394.53,2394.53,small,2.63,62.98,2331.55,18.0,209.84,209.84,0.0,419.68,34914.64,173.95,34740.69,6253.34,40994.03,UPI,paid,2751.23,0.0,2024-09-23,2024-09-23,2024-09-23,0.0,0,1978.2897811243533,True,2024-10-01
TXN00017993,INV-202409-008590,BIZ0001,2024-09-23T12:35:12,2024-09-23,12:35:12,FY2024-25,9,3,39,Monday,CUS000558,retail,Mulund,PRD00023,SKU-MON-00023,Uplink Gaming Monitors UP947,monitors,Uplink,1,pcs,26900.0,25712.07,25712.07,none,0.0,0.0,25712.07,18.0,2314.09,2314.09,0.0,4628.18,34914.64,173.95,34740.69,6253.34,40994.03,UPI,paid,30340.25,0.0,2024-09-23,2024-09-23,2024-09-23,0.0,0,22621.27408825867,False,
TXN00017994,INV-202505-008591,BIZ0001,2025-05-01T16:59:36,2025-05-01,16:59:36,FY2025-26,5,2,18,Thursday,CUS000271,retail,Indore,PRD00085,SKU-MIC-00085,Delta Wave Gaming Mice DE387,mice,Delta Wave,1,pcs,510.0,389.45,389.45,none,0.0,0.0,389.45,18.0,0.0,0.0,70.1,70.1,2757.9,0.0,2757.9,496.42,3254.32,UPI,paid,459.55,0.0,2025-05-01,2025-05-01,2025-05-01,0.0,0,292.3740004407208,False,
TXN00017995,INV-202505-008591,BIZ0001,2025-05-01T16:59:36,2025-05-01,16:59:36,FY2025-26,5,2,18,Thursday,CUS000271,retail,Indore,PRD00100,SKU-ROU-00100,Ionix Mesh Routers IO526,routers,Ionix,1,pcs,2500.0,2368.45,2368.45,none,0.0,0.0,2368.45,18.0,0.0,0.0,426.32,426.32,2757.9,0.0,2757.9,496.42,3254.32,UPI,paid,2794.77,0.0,2025-05-01,2025-05-01,2025-05-01,0.0,0,2028.1496019485025,False,
TXN00017996,INV-202510-008592,BIZ0001,2025-10-31T12:34:36,2025-10-31,12:34:36,FY2025-26,10,4,44,Friday,CUS000391,retail,Kandivali,PRD00028,SKU-TEL-00028,Orbex Smart Televisions OR520,televisions,Orbex,1,pcs,37020.0,33120.21,33120.21,small,0.82,271.59,32848.62,18.0,2956.38,2956.38,0.0,5912.76,41376.1,976.64,40399.46,7271.92,47671.38,UPI,paid,38761.38,0.0,2025-10-31,2025-10-31,2025-10-31,0.0,0,30092.325796846075,True,2025-11-13
TXN00017997,INV-202510-008592,BIZ0001,2025-10-31T12:34:36,2025-10-31,12:34:36,FY2025-26,10,4,44,Friday,CUS000391,retail,Kandivali,PRD00056,SKU-EAR-00056,Lumo Tws Earbuds LU820,earbuds,Lumo,1,pcs,10370.0,8255.89,8255.89,promotional,8.54,705.05,7550.84,18.0,679.58,679.58,0.0,1359.16,41376.1,976.64,40399.46,7271.92,47671.38,UPI,paid,8910.0,0.0,2025-10-31,2025-10-31,2025-10-31,0.0,0,6566.199030441055,False,
TXN00017998,INV-202412-008593,BIZ0001,2024-12-08T19:16:41,2024-12-08,19:16:41,FY2024-25,12,4,49,Sunday,CUS000835,retail,Dombivli,PRD00086,SKU-MIC-00086,Corvex Wireless Mice CO943,mice,Corvex,1,pcs,250.0,228.31,228.31,small,2.21,5.05,223.26,18.0,20.09,20.09,0.0,40.18,1209.22,30.85,1178.37,212.1,1390.47,credit_card,paid,263.44,0.0,2024-12-08,2024-12-08,2024-12-08,0.0,0,173.7815232802387,False,
TXN00017999,INV-202412-008593,BIZ0001,2024-12-08T19:16:41,2024-12-08,19:16:41,FY2024-25,12,4,49,Sunday,CUS000835,retail,Dombivli,PRD00143,SKU-SMA-00143,Blitzo Fitness Smartwatches BL173,smartwatches,Blitzo,1,pcs,1270.0,980.91,980.91,small,2.63,25.8,955.11,18.0,85.96,85.96,0.0,171.92,1209.22,30.85,1178.37,212.1,1390.47,credit_card,paid,1127.03,0.0,2024-12-08,2024-12-08,2024-12-08,0.0,0,826.5604244484672,False,
TXN00018000,INV-202604-008594,BIZ0001,2026-04-04T15:48:20,2026-04-04,15:48:20,FY2026-27,4,2,14,Saturday,CUS000653,retail,Malad,PRD00129,SKU-CAB-00129,Enzo Lightning Cables EN353,cables,Enzo,2,pcs,300.0,300.9,601.8,small,4.09,24.61,577.19,12.0,34.63,34.63,0.0,69.26,601.8,24.61,577.19,69.26,646.45,UPI,paid,646.45,0.0,2026-04-04,2026-04-04,2026-04-04,0.0,0,215.38044737313982,False,
TXN00018001,INV-202606-008595,BIZ0001,2026-06-02T18:21:34,2026-06-02,18:21:34,FY2026-27,6,2,23,Tuesday,CUS000995,retail,Nashik,PRD00019,SKU-TAB-00019,Blitzo Education Tablets BL934,tablets,Blitzo,1,pcs,20650.0,16189.91,16189.91,none,0.0,0.0,16189.91,18.0,1457.09,1457.09,0.0,2914.18,16189.91,0.0,16189.91,2914.18,19104.09,cash,paid,19104.09,0.0,2026-06-02,2026-06-02,2026-06-02,0.0,0,14439.728767181745,False,
TXN00018002,INV-202410-008596,BIZ0001,2024-10-12T20:42:32,2024-10-12,20:42:32,FY2024-25,10,4,41,Saturday,CUS000795,retail,Ghatkopar,PRD00145,SKU-WEB-00145,Zenith Hd Webcams ZE980,webcams,Zenith,1,pcs,1190.0,903.9,903.9,none,0.0,0.0,903.9,18.0,81.35,81.35,0.0,162.7,1164.0,3.25,1160.75,193.52,1354.27,UPI,paid,1066.6,0.0,2024-10-12,2024-10-12,2024-10-12,0.0,0,732.2676452281632,False,
TXN00018003,INV-202410-008596,BIZ0001,2024-10-12T20:42:32,2024-10-12,20:42:32,FY2024-25,10,4,41,Saturday,CUS000795,retail,Ghatkopar,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,1,pcs,340.0,260.1,260.1,small,1.25,3.25,256.85,12.0,15.41,15.41,0.0,30.82,1164.0,3.25,1160.75,193.52,1354.27,UPI,paid,287.67,0.0,2024-10-12,2024-10-12,2024-10-12,0.0,0,187.71655962045762,False,
TXN00018004,INV-202603-008597,BIZ0001,2026-03-29T20:03:36,2026-03-29,20:03:36,FY2025-26,3,1,13,Sunday,CUS000993,retail,Vile Parle,PRD00080,SKU-KEY-00080,Aurex Wireless Keyboards AU908,keyboards,Aurex,2,pcs,3830.0,3077.17,6154.34,promotional,6.06,372.95,5781.39,18.0,520.33,520.33,0.0,1040.66,7710.5,372.95,7337.55,1320.76,8658.31,UPI,paid,6822.05,0.0,2026-03-29,2026-03-29,2026-03-29,0.0,0,2580.9992018968715,False,
TXN00018005,INV-202603-008597,BIZ0001,2026-03-29T20:03:36,2026-03-29,20:03:36,FY2025-26,3,1,13,Sunday,CUS000993,retail,Vile Parle,PRD00113,SKU-CHA-00113,Corvex Wall Chargers CO836,chargers,Corvex,1,pcs,1570.0,1556.16,1556.16,none,0.0,0.0,1556.16,18.0,140.05,140.05,0.0,280.1,7710.5,372.95,7337.55,1320.76,8658.31,UPI,paid,1836.26,0.0,2026-03-29,2026-03-29,2026-03-29,0.0,0,1035.0886210932347,False,
TXN00018006,INV-202408-008598,BIZ0001,2024-08-21T13:29:08,2024-08-21,13:29:08,FY2024-25,8,3,34,Wednesday,CUS000699,small_business,Chembur,PRD00040,SKU-HEA-00040,Jetstream Wireless Headphones JE653,headphones,Jetstream,2,pcs,6570.0,5274.19,10548.37,clearance,10.84,1143.44,9404.93,18.0,846.44,846.44,0.0,1692.88,79854.81,13873.11,65981.7,11876.7,77858.4,bank_transfer,paid,11097.81,0.0,2024-08-21,2024-08-21,2024-08-21,0.0,0,4353.407038589622,False,
TXN00018007,INV-202408-008598,BIZ0001,2024-08-21T13:29:08,2024-08-21,13:29:08,FY2024-25,8,3,34,Wednesday,CUS000699,small_business,Chembur,PRD00005,SKU-SMA-00005,Ionix Flagship Smartphones IO669,smartphones,Ionix,1,pcs,73810.0,55988.41,55988.41,promotional,20.63,11550.41,44438.0,18.0,3999.42,3999.42,0.0,7998.84,79854.81,13873.11,65981.7,11876.7,77858.4,bank_transfer,paid,52436.84,0.0,2024-08-21,2024-08-21,2024-08-21,0.0,0,47502.31532554122,False,
TXN00018008,INV-202408-008598,BIZ0001,2024-08-21T13:29:08,2024-08-21,13:29:08,FY2024-25,8,3,34,Wednesday,CUS000699,small_business,Chembur,PRD00012,SKU-FEA-00012,Mistral Dual-Sim Feature Phones MI257,feature_phones,Mistral,2,pcs,1200.0,1163.84,2327.69,none,0.0,0.0,2327.69,18.0,209.49,209.49,0.0,418.98,79854.81,13873.11,65981.7,11876.7,77858.4,bank_transfer,paid,2746.67,0.0,2024-08-21,2024-08-21,2024-08-21,0.0,0,1062.3788410824632,False,
TXN00018009,INV-202408-008598,BIZ0001,2024-08-21T13:29:08,2024-08-21,13:29:08,FY2024-25,8,3,34,Wednesday,CUS000699,small_business,Chembur,PRD00029,SKU-TEL-00029,Novak Smart Televisions NO497,televisions,Novak,1,pcs,13970.0,10990.34,10990.34,negotiated,10.73,1179.26,9811.08,18.0,883.0,883.0,0.0,1766.0,79854.81,13873.11,65981.7,11876.7,77858.4,bank_transfer,paid,11577.08,0.0,2024-08-21,2024-08-21,2024-08-21,0.0,0,10012.026553153948,False,
TXN00018010,INV-202511-008599,BIZ0001,2025-11-16T13:46:27,2025-11-16,13:46:27,FY2025-26,11,4,46,Sunday,CUS000181,retail,Ghatkopar,PRD00143,SKU-SMA-00143,Blitzo Fitness Smartwatches BL173,smartwatches,Blitzo,1,pcs,1270.0,1001.93,1001.93,none,0.0,0.0,1001.93,18.0,90.17,90.17,0.0,180.34,1001.93,0.0,1001.93,180.34,1182.27,UPI,paid,1182.27,0.0,2025-11-16,2025-11-16,2025-11-16,0.0,0,859.9015390530582,False,
TXN00018011,INV-202601-008600,BIZ0001,2026-01-30T18:47:43,2026-01-30,18:47:43,FY2025-26,1,1,5,Friday,CUS000129,small_business,Nagpur,PRD00100,SKU-ROU-00100,Ionix Mesh Routers IO526,routers,Ionix,1,pcs,2500.0,2415.65,2415.65,small,2.9,70.05,2345.6,18.0,211.1,211.1,0.0,422.2,2415.65,70.05,2345.6,422.2,2767.8,credit,paid,2767.8,0.0,2026-03-01,2026-03-01,2026-03-01,30.0,0,2132.422831214842,False,
TXN00018012,INV-202604-008601,BIZ0001,2026-04-23T18:51:46,2026-04-23,18:51:46,FY2026-27,4,2,17,Thursday,CUS000251,small_business,Khar,PRD00145,SKU-WEB-00145,Zenith Hd Webcams ZE980,webcams,Zenith,1,pcs,1190.0,953.27,953.27,small,1.87,17.83,935.44,18.0,84.19,84.19,0.0,168.38,166667.77,17.83,166649.94,29997.0,196646.94,credit,paid,1103.82,0.0,2026-05-26,2026-05-23,2026-05-26,33.0,3,781.8484779672693,False,
TXN00018013,INV-202604-008601,BIZ0001,2026-04-23T18:51:46,2026-04-23,18:51:46,FY2026-27,4,2,17,Thursday,CUS000251,small_business,Khar,PRD00028,SKU-TEL-00028,Orbex Smart Televisions OR520,televisions,Orbex,5,pcs,37020.0,33142.9,165714.5,none,0.0,0.0,165714.5,18.0,14914.31,14914.31,0.0,29828.62,166667.77,17.83,166649.94,29997.0,196646.94,credit,paid,195543.12,0.0,2026-05-26,2026-05-23,2026-05-26,33.0,3,30601.658992357185,False,
TXN00018014,INV-202411-008602,BIZ0001,2024-11-03T15:14:42,2024-11-03,15:14:42,FY2024-25,11,4,44,Sunday,CUS000791,small_business,Ghatkopar,PRD00062,SKU-SPE-00062,Torque Party Speakers TO969,speakers,Torque,1,pcs,3880.0,3532.75,3532.75,clearance,11.98,423.22,3109.53,18.0,279.86,279.86,0.0,559.72,21196.48,2412.16,18784.32,3381.18,22165.5,credit,paid,3669.25,0.0,2025-01-15,2024-12-18,2025-01-15,73.0,28,2845.188694032426,False,
TXN00018015,INV-202411-008602,BIZ0001,2024-11-03T15:14:42,2024-11-03,15:14:42,FY2024-25,11,4,44,Sunday,CUS000791,small_business,Ghatkopar,PRD00062,SKU-SPE-00062,Torque Party Speakers TO969,speakers,Torque,5,pcs,3880.0,3532.75,17663.73,promotional,11.26,1988.94,15674.79,18.0,1410.73,1410.73,0.0,2821.46,21196.48,2412.16,18784.32,3381.18,22165.5,credit,paid,18496.25,0.0,2025-01-15,2024-12-18,2025-01-15,73.0,28,2845.188694032426,False,
TXN00018016,INV-202604-008603,BIZ0001,2026-04-16T17:38:46,2026-04-16,17:38:46,FY2026-27,4,2,16,Thursday,CUS000954,small_business,Borivali,PRD00177,SKU-ACC-00177,Wyvern Bags Accessories WY845,accessories,Wyvern,1,pcs,750.0,607.53,607.53,small,6.61,40.16,567.37,12.0,34.04,34.04,0.0,68.08,16106.29,1534.7,14571.59,2588.84,17160.43,credit,paid,635.45,0.0,2026-05-15,2026-05-01,2026-05-15,29.0,14,413.706351894643,False,
TXN00018017,INV-202604-008603,BIZ0001,2026-04-16T17:38:46,2026-04-16,17:38:46,FY2026-27,4,2,16,Thursday,CUS000954,small_business,Borivali,PRD00064,SKU-SPE-00064,Uplink Home Speakers UP302,speakers,Uplink,1,pcs,2700.0,2175.47,2175.47,negotiated,10.09,219.5,1955.97,18.0,176.04,176.04,0.0,352.08,16106.29,1534.7,14571.59,2588.84,17160.43,credit,paid,2308.05,0.0,2026-05-15,2026-05-01,2026-05-15,29.0,14,1802.3205239002198,False,
TXN00018018,INV-202604-008603,BIZ0001,2026-04-16T17:38:46,2026-04-16,17:38:46,FY2026-27,4,2,16,Thursday,CUS000954,small_business,Borivali,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,13323.29,13323.29,negotiated,9.57,1275.04,12048.25,18.0,1084.34,1084.34,0.0,2168.68,16106.29,1534.7,14571.59,2588.84,17160.43,credit,paid,14216.93,0.0,2026-05-15,2026-05-01,2026-05-15,29.0,14,11199.957501856034,False,
TXN00018019,INV-202602-008604,BIZ0001,2026-02-05T18:16:35,2026-02-05,18:16:35,FY2025-26,2,1,6,Thursday,CUS000208,retail,Vashi,PRD00166,SKU-UPS-00166,Torque Online Ups Devices TO336,ups_devices,Torque,1,pcs,7650.0,6061.18,6061.18,none,0.0,0.0,6061.18,18.0,545.51,545.51,0.0,1091.02,16196.15,356.87,15839.28,2851.08,18690.36,UPI,paid,7152.2,0.0,2026-02-05,2026-02-05,2026-02-05,0.0,0,5123.199607339443,False,
TXN00018020,INV-202602-008604,BIZ0001,2026-02-05T18:16:35,2026-02-05,18:16:35,FY2025-26,2,1,6,Thursday,CUS000208,retail,Vashi,PRD00013,SKU-FEA-00013,Lumo Dual-Sim Feature Phones LU645,feature_phones,Lumo,1,pcs,3200.0,2547.38,2547.38,promotional,4.18,106.48,2440.9,18.0,219.68,219.68,0.0,439.36,16196.15,356.87,15839.28,2851.08,18690.36,UPI,paid,2880.26,0.0,2026-02-05,2026-02-05,2026-02-05,0.0,0,2258.2231219377104,False,
TXN00018021,INV-202602-008604,BIZ0001,2026-02-05T18:16:35,2026-02-05,18:16:35,FY2025-26,2,1,6,Thursday,CUS000208,retail,Vashi,PRD00165,SKU-UPS-00165,Drift Online Ups Devices DR687,ups_devices,Drift,1,pcs,9750.0,7587.59,7587.59,promotional,3.3,250.39,7337.2,18.0,660.35,660.35,0.0,1320.7,16196.15,356.87,15839.28,2851.08,18690.36,UPI,paid,8657.9,0.0,2026-02-05,2026-02-05,2026-02-05,0.0,0,6825.374065181516,False,
TXN00018022,INV-202507-008605,BIZ0001,2025-07-02T10:21:14,2025-07-02,10:21:14,FY2025-26,7,3,27,Wednesday,CUS000177,small_business,Pune,PRD00041,SKU-HEA-00041,Kyra Wired Headphones KY458,headphones,Kyra,2,pcs,1990.0,1782.69,3565.39,negotiated,12.74,454.23,3111.16,18.0,280.0,280.0,0.0,560.0,37599.57,2881.15,34718.42,6225.46,40943.88,UPI,paid,3671.16,0.0,2025-07-02,2025-07-02,2025-07-02,0.0,0,1347.0374718685698,False,
TXN00018023,INV-202507-008605,BIZ0001,2025-07-02T10:21:14,2025-07-02,10:21:14,FY2025-26,7,3,27,Wednesday,CUS000177,small_business,Pune,PRD00107,SKU-POW-00107,Pulsar Compact Power Banks PU409,power_banks,Pulsar,2,pcs,2620.0,2308.29,4616.58,none,0.0,0.0,4616.58,18.0,415.49,415.49,0.0,830.98,37599.57,2881.15,34718.42,6225.46,40943.88,UPI,paid,5447.56,0.0,2025-07-02,2025-07-02,2025-07-02,0.0,0,1845.619187693498,False,
TXN00018024,INV-202507-008605,BIZ0001,2025-07-02T10:21:14,2025-07-02,10:21:14,FY2025-26,7,3,27,Wednesday,CUS000177,small_business,Pune,PRD00134,SKU-CAB-00134,Aurex Aux Cables AU418,cables,Aurex,2,pcs,280.0,220.66,441.32,clearance,10.0,44.13,397.19,12.0,23.83,23.83,0.0,47.66,37599.57,2881.15,34718.42,6225.46,40943.88,UPI,paid,444.85,0.0,2025-07-02,2025-07-02,2025-07-02,0.0,0,127.5669602263914,False,
TXN00018025,INV-202507-008605,BIZ0001,2025-07-02T10:21:14,2025-07-02,10:21:14,FY2025-26,7,3,27,Wednesday,CUS000177,small_business,Pune,PRD00047,SKU-EAR-00047,Lumo Neckband Earbuds LU470,earbuds,Lumo,1,pcs,2140.0,1645.39,1645.39,small,3.53,58.08,1587.31,18.0,142.86,142.86,0.0,285.72,37599.57,2881.15,34718.42,6225.46,40943.88,UPI,paid,1873.03,0.0,2025-07-02,2025-07-02,2025-07-02,0.0,0,1277.3001454724251,False,
TXN00018026,INV-202507-008605,BIZ0001,2025-07-02T10:21:14,2025-07-02,10:21:14,FY2025-26,7,3,27,Wednesday,CUS000177,small_business,Pune,PRD00017,SKU-LAP-00017,Ridgeline Ultrabook Laptops RI307,laptops,Ridgeline,1,pcs,23290.0,23294.06,23294.06,negotiated,9.81,2285.15,21008.91,18.0,1890.8,1890.8,0.0,3781.6,37599.57,2881.15,34718.42,6225.46,40943.88,UPI,paid,24790.51,0.0,2025-07-02,2025-07-02,2025-07-02,0.0,0,20565.003497841644,False,
TXN00018027,INV-202507-008605,BIZ0001,2025-07-02T10:21:14,2025-07-02,10:21:14,FY2025-26,7,3,27,Wednesday,CUS000177,small_business,Pune,PRD00083,SKU-KEY-00083,Zenith Mechanical Keyboards ZE993,keyboards,Zenith,2,pcs,2630.0,2018.41,4036.83,small,0.98,39.56,3997.27,18.0,359.75,359.75,0.0,719.5,37599.57,2881.15,34718.42,6225.46,40943.88,UPI,paid,4716.77,0.0,2025-07-02,2025-07-02,2025-07-02,0.0,0,1683.7308772106435,False,
TXN00018028,INV-202510-008606,BIZ0001,2025-10-24T10:33:25,2025-10-24,10:33:25,FY2025-26,10,4,43,Friday,CUS000563,retail,Pune,PRD00146,SKU-WEB-00146,Xenon Hd Webcams XE638,webcams,Xenon,1,pcs,2070.0,2013.87,2013.87,promotional,12.64,254.55,1759.32,18.0,158.34,158.34,0.0,316.68,2013.87,254.55,1759.32,316.68,2076.0,UPI,paid,2076.0,0.0,2025-10-24,2025-10-24,2025-10-24,0.0,0,1730.5078714886529,False,
TXN00018029,INV-202501-008607,BIZ0001,2025-01-24T11:46:29,2025-01-24,11:46:29,FY2024-25,1,1,4,Friday,CUS000863,small_business,Nashik,PRD00175,SKU-ACC-00175,Delta Wave Screen-Guards Accessories DE329,accessories,Delta Wave,1,pcs,1550.0,1193.53,1193.53,negotiated,8.1,96.68,1096.85,12.0,65.81,65.81,0.0,131.62,126139.25,1816.45,124322.8,22312.3,146635.1,bank_transfer,paid,1228.47,0.0,2025-01-25,2025-01-24,2025-01-25,1.0,0,820.8074287646898,False,
TXN00018030,INV-202501-008607,BIZ0001,2025-01-24T11:46:29,2025-01-24,11:46:29,FY2024-25,1,1,4,Friday,CUS000863,small_business,Nashik,PRD00023,SKU-MON-00023,Uplink Gaming Monitors UP947,monitors,Uplink,4,pcs,26900.0,25830.25,103321.02,none,0.0,0.0,103321.02,18.0,9298.89,9298.89,0.0,18597.78,126139.25,1816.45,124322.8,22312.3,146635.1,bank_transfer,paid,121918.8,0.0,2025-01-25,2025-01-24,2025-01-25,1.0,0,22958.062460270736,False,
TXN00018031,INV-202501-008607,BIZ0001,2025-01-24T11:46:29,2025-01-24,11:46:29,FY2024-25,1,1,4,Friday,CUS000863,small_business,Nashik,PRD00042,SKU-HEA-00042,Kyra Wired Headphones KY602,headphones,Kyra,2,pcs,10910.0,8369.16,16738.32,promotional,6.71,1123.14,15615.18,18.0,1405.37,1405.37,0.0,2810.74,126139.25,1816.45,124322.8,22312.3,146635.1,bank_transfer,paid,18425.92,0.0,2025-01-25,2025-01-24,2025-01-25,1.0,0,6899.55210338492,False,
TXN00018032,INV-202501-008607,BIZ0001,2025-01-24T11:46:29,2025-01-24,11:46:29,FY2024-25,1,1,4,Friday,CUS000863,small_business,Nashik,PRD00013,SKU-FEA-00013,Lumo Dual-Sim Feature Phones LU645,feature_phones,Lumo,2,pcs,3200.0,2443.19,4886.38,negotiated,12.21,596.63,4289.75,18.0,386.08,386.08,0.0,772.16,126139.25,1816.45,124322.8,22312.3,146635.1,bank_transfer,paid,5061.91,0.0,2025-01-25,2025-01-24,2025-01-25,1.0,0,2066.3257988420733,False,
TXN00018033,INV-202412-008608,BIZ0001,2024-12-28T20:02:34,2024-12-28,20:02:34,FY2024-25,12,4,52,Saturday,CUS000410,retail,Chembur,PRD00054,SKU-EAR-00054,Blitzo Tws Earbuds BL879,earbuds,Blitzo,1,pcs,2140.0,1628.25,1628.25,small,0.5,8.14,1620.11,18.0,145.81,145.81,0.0,291.62,4064.56,8.14,4056.42,730.16,4786.58,cash,paid,1911.73,0.0,2024-12-28,2024-12-28,2024-12-28,0.0,0,1412.3031452127095,False,
TXN00018034,INV-202412-008608,BIZ0001,2024-12-28T20:02:34,2024-12-28,20:02:34,FY2024-25,12,4,52,Saturday,CUS000410,retail,Chembur,PRD00013,SKU-FEA-00013,Lumo Dual-Sim Feature Phones LU645,feature_phones,Lumo,1,pcs,3200.0,2436.31,2436.31,none,0.0,0.0,2436.31,18.0,219.27,219.27,0.0,438.54,4064.56,8.14,4056.42,730.16,4786.58,cash,paid,2874.85,0.0,2024-12-28,2024-12-28,2024-12-28,0.0,0,2117.4113458457114,False,
